size,m,n,flop,throughput,bytes,GB_per_s,nanoseconds
16,16,16,2.048e+03,2.926e+00,3.088e+03,4.411e+00,7.000e+02
32,32,32,8.192e+03,2.731e+00,1.230e+04,4.101e+00,3.000e+03
48,48,48,1.843e+04,2.671e+00,2.766e+04,4.009e+00,6.900e+03
64,64,64,3.277e+04,2.664e+00,4.917e+04,3.997e+00,1.230e+04
80,80,80,5.120e+04,2.667e+00,7.682e+04,4.001e+00,1.920e+04
96,96,96,7.373e+04,2.681e+00,1.106e+05,4.022e+00,2.750e+04
112,112,112,1.004e+05,2.683e+00,1.505e+05,4.025e+00,3.740e+04
128,128,128,1.311e+05,2.669e+00,1.966e+05,4.005e+00,4.910e+04
144,144,144,1.659e+05,2.684e+00,2.488e+05,4.027e+00,6.180e+04
160,160,160,2.048e+05,2.677e+00,3.072e+05,4.016e+00,7.650e+04
176,176,176,2.478e+05,2.696e+00,3.717e+05,4.045e+00,9.190e+04
192,192,192,2.949e+05,2.676e+00,4.424e+05,4.014e+00,1.102e+05
208,208,208,3.461e+05,2.683e+00,5.192e+05,4.025e+00,1.290e+05
224,224,224,4.014e+05,2.683e+00,6.021e+05,4.025e+00,1.496e+05
240,240,240,4.608e+05,2.668e+00,6.912e+05,4.002e+00,1.727e+05
256,256,256,5.243e+05,2.664e+00,7.864e+05,3.996e+00,1.968e+05
272,272,272,5.919e+05,2.666e+00,8.878e+05,3.999e+00,2.220e+05
288,288,288,6.636e+05,2.662e+00,9.953e+05,3.993e+00,2.493e+05
304,304,304,7.393e+05,2.666e+00,1.109e+06,3.999e+00,2.773e+05
320,320,320,8.192e+05,2.661e+00,1.229e+06,3.992e+00,3.078e+05
336,336,336,9.032e+05,2.667e+00,1.355e+06,4.000e+00,3.387e+05
352,352,352,9.912e+05,2.658e+00,1.487e+06,3.987e+00,3.729e+05
368,368,368,1.083e+06,2.661e+00,1.625e+06,3.991e+00,4.072e+05
384,384,384,1.180e+06,2.659e+00,1.769e+06,3.989e+00,4.436e+05
400,400,400,1.280e+06,2.666e+00,1.920e+06,3.998e+00,4.802e+05
416,416,416,1.384e+06,2.653e+00,2.077e+06,3.979e+00,5.219e+05
432,432,432,1.493e+06,2.658e+00,2.240e+06,3.986e+00,5.618e+05
448,448,448,1.606e+06,2.658e+00,2.408e+06,3.988e+00,6.040e+05
464,464,464,1.722e+06,2.661e+00,2.584e+06,3.991e+00,6.473e+05
480,480,480,1.843e+06,2.652e+00,2.765e+06,3.979e+00,6.949e+05
496,496,496,1.968e+06,2.663e+00,2.952e+06,3.994e+00,7.392e+05
512,512,512,2.097e+06,2.612e+00,3.146e+06,3.918e+00,8.029e+05
528,528,528,2.230e+06,2.657e+00,3.345e+06,3.985e+00,8.395e+05
544,544,544,2.367e+06,2.657e+00,3.551e+06,3.986e+00,8.909e+05
560,560,560,2.509e+06,2.665e+00,3.763e+06,3.997e+00,9.414e+05
576,576,576,2.654e+06,2.657e+00,3.981e+06,3.985e+00,9.990e+05
592,592,592,2.804e+06,2.658e+00,4.206e+06,3.986e+00,1.055e+06
608,608,608,2.957e+06,2.654e+00,4.436e+06,3.981e+00,1.114e+06
624,624,624,3.115e+06,2.661e+00,4.673e+06,3.992e+00,1.170e+06
640,640,640,3.277e+06,2.658e+00,4.915e+06,3.987e+00,1.233e+06
656,656,656,3.443e+06,2.664e+00,5.164e+06,3.995e+00,1.292e+06
672,672,672,3.613e+06,2.662e+00,5.419e+06,3.993e+00,1.357e+06
688,688,688,3.787e+06,2.660e+00,5.680e+06,3.991e+00,1.423e+06
704,704,704,3.965e+06,2.663e+00,5.947e+06,3.994e+00,1.489e+06
720,720,720,4.147e+06,2.664e+00,6.221e+06,3.997e+00,1.556e+06
736,736,736,4.334e+06,2.657e+00,6.500e+06,3.985e+00,1.631e+06
752,752,752,4.524e+06,2.656e+00,6.786e+06,3.984e+00,1.703e+06
768,768,768,4.719e+06,2.660e+00,7.078e+06,3.990e+00,1.774e+06
784,784,784,4.917e+06,2.658e+00,7.376e+06,3.988e+00,1.850e+06
800,800,800,5.120e+06,2.659e+00,7.680e+06,3.988e+00,1.926e+06
816,816,816,5.327e+06,2.651e+00,7.990e+06,3.977e+00,2.009e+06
832,832,832,5.538e+06,2.657e+00,8.307e+06,3.985e+00,2.085e+06
848,848,848,5.753e+06,2.656e+00,8.629e+06,3.984e+00,2.166e+06
864,864,864,5.972e+06,2.656e+00,8.958e+06,3.983e+00,2.249e+06
880,880,880,6.195e+06,2.653e+00,9.293e+06,3.980e+00,2.335e+06
896,896,896,6.423e+06,2.652e+00,9.634e+06,3.978e+00,2.422e+06
912,912,912,6.654e+06,2.653e+00,9.981e+06,3.980e+00,2.508e+06
928,928,928,6.889e+06,2.649e+00,1.033e+07,3.973e+00,2.601e+06
944,944,944,7.129e+06,2.639e+00,1.069e+07,3.959e+00,2.701e+06
960,960,960,7.373e+06,2.639e+00,1.106e+07,3.959e+00,2.794e+06
976,976,976,7.621e+06,2.629e+00,1.143e+07,3.943e+00,2.899e+06
992,992,992,7.873e+06,2.639e+00,1.181e+07,3.959e+00,2.983e+06
1008,1008,1008,8.129e+06,2.631e+00,1.219e+07,3.946e+00,3.090e+06
