size,m,n,flop,throughput,bytes,GB_per_s,nanoseconds
16,16,16,2.048e+03,7.642e-02,3.088e+03,1.152e-01,2.680e+04
32,32,32,8.192e+03,7.599e-02,1.230e+04,1.141e-01,1.078e+05
48,48,48,1.843e+04,7.601e-02,2.766e+04,1.141e-01,2.425e+05
64,64,64,3.277e+04,7.569e-02,4.917e+04,1.136e-01,4.329e+05
80,80,80,5.120e+04,7.598e-02,7.682e+04,1.140e-01,6.739e+05
96,96,96,7.373e+04,7.509e-02,1.106e+05,1.127e-01,9.818e+05
112,112,112,1.004e+05,7.592e-02,1.505e+05,1.139e-01,1.322e+06
128,128,128,1.311e+05,7.535e-02,1.966e+05,1.130e-01,1.740e+06
144,144,144,1.659e+05,7.594e-02,2.488e+05,1.139e-01,2.184e+06
160,160,160,2.048e+05,7.482e-02,3.072e+05,1.122e-01,2.737e+06
176,176,176,2.478e+05,7.593e-02,3.717e+05,1.139e-01,3.264e+06
192,192,192,2.949e+05,7.595e-02,4.424e+05,1.139e-01,3.883e+06
208,208,208,3.461e+05,7.587e-02,5.192e+05,1.138e-01,4.562e+06
224,224,224,4.014e+05,7.584e-02,6.021e+05,1.138e-01,5.292e+06
240,240,240,4.608e+05,7.567e-02,6.912e+05,1.135e-01,6.090e+06
256,256,256,5.243e+05,7.578e-02,7.864e+05,1.137e-01,6.918e+06
272,272,272,5.919e+05,7.577e-02,8.878e+05,1.137e-01,7.811e+06
288,288,288,6.636e+05,7.585e-02,9.953e+05,1.138e-01,8.748e+06
304,304,304,7.393e+05,7.576e-02,1.109e+06,1.136e-01,9.758e+06
320,320,320,8.192e+05,7.578e-02,1.229e+06,1.137e-01,1.081e+07
336,336,336,9.032e+05,7.577e-02,1.355e+06,1.137e-01,1.192e+07
352,352,352,9.912e+05,7.576e-02,1.487e+06,1.136e-01,1.308e+07
368,368,368,1.083e+06,7.570e-02,1.625e+06,1.136e-01,1.431e+07
384,384,384,1.180e+06,7.570e-02,1.769e+06,1.135e-01,1.558e+07
400,400,400,1.280e+06,7.568e-02,1.920e+06,1.135e-01,1.691e+07
416,416,416,1.384e+06,7.571e-02,2.077e+06,1.136e-01,1.829e+07
432,432,432,1.493e+06,7.578e-02,2.240e+06,1.137e-01,1.970e+07
448,448,448,1.606e+06,7.570e-02,2.408e+06,1.135e-01,2.121e+07
464,464,464,1.722e+06,7.571e-02,2.584e+06,1.136e-01,2.275e+07
480,480,480,1.843e+06,7.570e-02,2.765e+06,1.136e-01,2.435e+07
496,496,496,1.968e+06,7.573e-02,2.952e+06,1.136e-01,2.599e+07
512,512,512,2.097e+06,7.575e-02,3.146e+06,1.136e-01,2.768e+07
528,528,528,2.230e+06,7.571e-02,3.345e+06,1.136e-01,2.946e+07
544,544,544,2.367e+06,7.573e-02,3.551e+06,1.136e-01,3.126e+07
560,560,560,2.509e+06,7.571e-02,3.763e+06,1.136e-01,3.314e+07
576,576,576,2.654e+06,7.570e-02,3.981e+06,1.135e-01,3.506e+07
592,592,592,2.804e+06,7.566e-02,4.206e+06,1.135e-01,3.706e+07
608,608,608,2.957e+06,7.572e-02,4.436e+06,1.136e-01,3.906e+07
624,624,624,3.115e+06,7.569e-02,4.673e+06,1.135e-01,4.115e+07
640,640,640,3.277e+06,7.567e-02,4.915e+06,1.135e-01,4.331e+07
656,656,656,3.443e+06,7.569e-02,5.164e+06,1.135e-01,4.549e+07
672,672,672,3.613e+06,7.572e-02,5.419e+06,1.136e-01,4.771e+07
688,688,688,3.787e+06,7.568e-02,5.680e+06,1.135e-01,5.003e+07
704,704,704,3.965e+06,7.570e-02,5.947e+06,1.135e-01,5.238e+07
720,720,720,4.147e+06,7.569e-02,6.221e+06,1.135e-01,5.479e+07
736,736,736,4.334e+06,7.568e-02,6.500e+06,1.135e-01,5.726e+07
752,752,752,4.524e+06,7.567e-02,6.786e+06,1.135e-01,5.979e+07
768,768,768,4.719e+06,7.572e-02,7.078e+06,1.136e-01,6.232e+07
784,784,784,4.917e+06,7.568e-02,7.376e+06,1.135e-01,6.498e+07
800,800,800,5.120e+06,7.569e-02,7.680e+06,1.135e-01,6.765e+07
816,816,816,5.327e+06,7.569e-02,7.990e+06,1.135e-01,7.038e+07
832,832,832,5.538e+06,7.569e-02,8.307e+06,1.135e-01,7.316e+07
848,848,848,5.753e+06,7.570e-02,8.629e+06,1.136e-01,7.599e+07
864,864,864,5.972e+06,7.569e-02,8.958e+06,1.135e-01,7.890e+07
880,880,880,6.195e+06,7.566e-02,9.293e+06,1.135e-01,8.188e+07
896,896,896,6.423e+06,7.569e-02,9.634e+06,1.135e-01,8.485e+07
912,912,912,6.654e+06,7.568e-02,9.981e+06,1.135e-01,8.792e+07
928,928,928,6.889e+06,7.567e-02,1.033e+07,1.135e-01,9.105e+07
944,944,944,7.129e+06,7.564e-02,1.069e+07,1.135e-01,9.425e+07
960,960,960,7.373e+06,7.566e-02,1.106e+07,1.135e-01,9.745e+07
976,976,976,7.621e+06,7.562e-02,1.143e+07,1.134e-01,1.008e+08
992,992,992,7.873e+06,7.564e-02,1.181e+07,1.135e-01,1.041e+08
1008,1008,1008,8.129e+06,7.571e-02,1.219e+07,1.136e-01,1.074e+08
