size,m,n,flop,throughput,bytes,GB_per_s,nanoseconds
16,16,16,2.048e+03,3.413e+00,3.088e+03,5.147e+00,6.000e+02
32,32,32,8.192e+03,3.724e+00,1.230e+04,5.593e+00,2.200e+03
48,48,48,1.843e+04,3.840e+00,2.766e+04,5.763e+00,4.800e+03
64,64,64,3.277e+04,3.810e+00,4.917e+04,5.717e+00,8.600e+03
80,80,80,5.120e+04,3.908e+00,7.682e+04,5.864e+00,1.310e+04
96,96,96,7.373e+04,3.860e+00,1.106e+05,5.791e+00,1.910e+04
112,112,112,1.004e+05,3.890e+00,1.505e+05,5.835e+00,2.580e+04
128,128,128,1.311e+05,3.756e+00,1.966e+05,5.634e+00,3.490e+04
144,144,144,1.659e+05,3.840e+00,2.488e+05,5.760e+00,4.320e+04
160,160,160,2.048e+05,3.697e+00,3.072e+05,5.545e+00,5.540e+04
176,176,176,2.478e+05,3.878e+00,3.717e+05,5.817e+00,6.390e+04
192,192,192,2.949e+05,3.891e+00,4.424e+05,5.836e+00,7.580e+04
208,208,208,3.461e+05,3.906e+00,5.192e+05,5.860e+00,8.860e+04
224,224,224,4.014e+05,3.852e+00,6.021e+05,5.779e+00,1.042e+05
240,240,240,4.608e+05,3.885e+00,6.912e+05,5.828e+00,1.186e+05
256,256,256,5.243e+05,3.878e+00,7.864e+05,5.817e+00,1.352e+05
272,272,272,5.919e+05,3.879e+00,8.878e+05,5.818e+00,1.526e+05
288,288,288,6.636e+05,3.874e+00,9.953e+05,5.811e+00,1.713e+05
304,304,304,7.393e+05,3.877e+00,1.109e+06,5.815e+00,1.907e+05
320,320,320,8.192e+05,3.884e+00,1.229e+06,5.827e+00,2.109e+05
336,336,336,9.032e+05,3.893e+00,1.355e+06,5.840e+00,2.320e+05
352,352,352,9.912e+05,3.890e+00,1.487e+06,5.835e+00,2.548e+05
368,368,368,1.083e+06,3.898e+00,1.625e+06,5.848e+00,2.779e+05
384,384,384,1.180e+06,3.895e+00,1.769e+06,5.842e+00,3.029e+05
400,400,400,1.280e+06,3.904e+00,1.920e+06,5.855e+00,3.279e+05
416,416,416,1.384e+06,3.881e+00,2.077e+06,5.822e+00,3.567e+05
432,432,432,1.493e+06,3.896e+00,2.240e+06,5.844e+00,3.832e+05
448,448,448,1.606e+06,3.891e+00,2.408e+06,5.836e+00,4.127e+05
464,464,464,1.722e+06,3.891e+00,2.584e+06,5.836e+00,4.427e+05
480,480,480,1.843e+06,3.895e+00,2.765e+06,5.843e+00,4.732e+05
496,496,496,1.968e+06,3.893e+00,2.952e+06,5.840e+00,5.055e+05
512,512,512,2.097e+06,3.881e+00,3.146e+06,5.821e+00,5.404e+05
528,528,528,2.230e+06,3.900e+00,3.345e+06,5.850e+00,5.719e+05
544,544,544,2.367e+06,3.899e+00,3.551e+06,5.849e+00,6.072e+05
560,560,560,2.509e+06,3.895e+00,3.763e+06,5.843e+00,6.441e+05
576,576,576,2.654e+06,3.898e+00,3.981e+06,5.847e+00,6.809e+05
592,592,592,2.804e+06,3.903e+00,4.206e+06,5.855e+00,7.183e+05
608,608,608,2.957e+06,3.898e+00,4.436e+06,5.847e+00,7.587e+05
624,624,624,3.115e+06,3.898e+00,4.673e+06,5.847e+00,7.991e+05
640,640,640,3.277e+06,3.906e+00,4.915e+06,5.858e+00,8.390e+05
656,656,656,3.443e+06,3.907e+00,5.164e+06,5.861e+00,8.811e+05
672,672,672,3.613e+06,3.903e+00,5.419e+06,5.854e+00,9.257e+05
688,688,688,3.787e+06,3.908e+00,5.680e+06,5.862e+00,9.690e+05
704,704,704,3.965e+06,3.913e+00,5.947e+06,5.869e+00,1.013e+06
720,720,720,4.147e+06,3.912e+00,6.221e+06,5.868e+00,1.060e+06
736,736,736,4.334e+06,3.912e+00,6.500e+06,5.868e+00,1.108e+06
752,752,752,4.524e+06,3.918e+00,6.786e+06,5.877e+00,1.155e+06
768,768,768,4.719e+06,3.919e+00,7.078e+06,5.879e+00,1.204e+06
784,784,784,4.917e+06,3.913e+00,7.376e+06,5.870e+00,1.256e+06
800,800,800,5.120e+06,3.907e+00,7.680e+06,5.860e+00,1.310e+06
816,816,816,5.327e+06,3.918e+00,7.990e+06,5.877e+00,1.360e+06
832,832,832,5.538e+06,3.912e+00,8.307e+06,5.868e+00,1.416e+06
848,848,848,5.753e+06,3.925e+00,8.629e+06,5.888e+00,1.466e+06
864,864,864,5.972e+06,3.910e+00,8.958e+06,5.865e+00,1.527e+06
880,880,880,6.195e+06,3.914e+00,9.293e+06,5.871e+00,1.583e+06
896,896,896,6.423e+06,3.859e+00,9.634e+06,5.789e+00,1.664e+06
912,912,912,6.654e+06,3.923e+00,9.981e+06,5.884e+00,1.696e+06
928,928,928,6.889e+06,3.917e+00,1.033e+07,5.876e+00,1.759e+06
944,944,944,7.129e+06,3.924e+00,1.069e+07,5.885e+00,1.817e+06
960,960,960,7.373e+06,3.914e+00,1.106e+07,5.870e+00,1.884e+06
976,976,976,7.621e+06,3.919e+00,1.143e+07,5.878e+00,1.945e+06
992,992,992,7.873e+06,3.912e+00,1.181e+07,5.868e+00,2.012e+06
1008,1008,1008,8.129e+06,3.838e+00,1.219e+07,5.757e+00,2.118e+06
