size,m,n,flop,throughput,bytes,GB_per_s,nanoseconds
16,16,16,2.048e+03,8.192e-01,3.088e+03,1.235e+00,2.500e+03
32,32,32,8.192e+03,8.275e-01,1.230e+04,1.243e+00,9.900e+03
48,48,48,1.843e+04,8.265e-01,2.766e+04,1.241e+00,2.230e+04
64,64,64,3.277e+04,8.233e-01,4.917e+04,1.235e+00,3.980e+04
80,80,80,5.120e+04,8.245e-01,7.682e+04,1.237e+00,6.210e+04
96,96,96,7.373e+04,8.183e-01,1.106e+05,1.228e+00,9.010e+04
112,112,112,1.004e+05,8.205e-01,1.505e+05,1.231e+00,1.223e+05
128,128,128,1.311e+05,8.192e-01,1.966e+05,1.229e+00,1.600e+05
144,144,144,1.659e+05,8.196e-01,2.488e+05,1.229e+00,2.024e+05
160,160,160,2.048e+05,8.202e-01,3.072e+05,1.230e+00,2.497e+05
176,176,176,2.478e+05,8.170e-01,3.717e+05,1.226e+00,3.033e+05
192,192,192,2.949e+05,8.176e-01,4.424e+05,1.226e+00,3.607e+05
208,208,208,3.461e+05,8.167e-01,5.192e+05,1.225e+00,4.238e+05
224,224,224,4.014e+05,8.164e-01,6.021e+05,1.225e+00,4.917e+05
240,240,240,4.608e+05,8.176e-01,6.912e+05,1.226e+00,5.636e+05
256,256,256,5.243e+05,8.166e-01,7.864e+05,1.225e+00,6.420e+05
272,272,272,5.919e+05,8.169e-01,8.878e+05,1.225e+00,7.245e+05
288,288,288,6.636e+05,8.157e-01,9.953e+05,1.224e+00,8.135e+05
304,304,304,7.393e+05,8.163e-01,1.109e+06,1.224e+00,9.057e+05
320,320,320,8.192e+05,8.168e-01,1.229e+06,1.225e+00,1.003e+06
336,336,336,9.032e+05,8.157e-01,1.355e+06,1.224e+00,1.107e+06
352,352,352,9.912e+05,8.159e-01,1.487e+06,1.224e+00,1.215e+06
368,368,368,1.083e+06,8.162e-01,1.625e+06,1.224e+00,1.327e+06
384,384,384,1.180e+06,8.160e-01,1.769e+06,1.224e+00,1.446e+06
400,400,400,1.280e+06,8.163e-01,1.920e+06,1.224e+00,1.568e+06
416,416,416,1.384e+06,8.158e-01,2.077e+06,1.224e+00,1.697e+06
432,432,432,1.493e+06,8.158e-01,2.240e+06,1.224e+00,1.830e+06
448,448,448,1.606e+06,8.157e-01,2.408e+06,1.224e+00,1.968e+06
464,464,464,1.722e+06,8.157e-01,2.584e+06,1.224e+00,2.112e+06
480,480,480,1.843e+06,8.156e-01,2.765e+06,1.223e+00,2.260e+06
496,496,496,1.968e+06,8.156e-01,2.952e+06,1.223e+00,2.413e+06
512,512,512,2.097e+06,8.153e-01,3.146e+06,1.223e+00,2.572e+06
528,528,528,2.230e+06,8.160e-01,3.345e+06,1.224e+00,2.733e+06
544,544,544,2.367e+06,8.147e-01,3.551e+06,1.222e+00,2.906e+06
560,560,560,2.509e+06,8.157e-01,3.763e+06,1.223e+00,3.076e+06
576,576,576,2.654e+06,8.156e-01,3.981e+06,1.223e+00,3.254e+06
592,592,592,2.804e+06,8.159e-01,4.206e+06,1.224e+00,3.436e+06
608,608,608,2.957e+06,8.152e-01,4.436e+06,1.223e+00,3.628e+06
624,624,624,3.115e+06,8.158e-01,4.673e+06,1.224e+00,3.818e+06
640,640,640,3.277e+06,8.150e-01,4.915e+06,1.222e+00,4.021e+06
656,656,656,3.443e+06,8.156e-01,5.164e+06,1.223e+00,4.221e+06
672,672,672,3.613e+06,8.152e-01,5.419e+06,1.223e+00,4.432e+06
688,688,688,3.787e+06,8.158e-01,5.680e+06,1.224e+00,4.642e+06
704,704,704,3.965e+06,8.156e-01,5.947e+06,1.223e+00,4.861e+06
720,720,720,4.147e+06,8.152e-01,6.221e+06,1.223e+00,5.088e+06
736,736,736,4.334e+06,8.155e-01,6.500e+06,1.223e+00,5.314e+06
752,752,752,4.524e+06,8.151e-01,6.786e+06,1.223e+00,5.550e+06
768,768,768,4.719e+06,8.153e-01,7.078e+06,1.223e+00,5.788e+06
784,784,784,4.917e+06,8.157e-01,7.376e+06,1.224e+00,6.028e+06
800,800,800,5.120e+06,8.159e-01,7.680e+06,1.224e+00,6.276e+06
816,816,816,5.327e+06,8.150e-01,7.990e+06,1.223e+00,6.536e+06
832,832,832,5.538e+06,8.149e-01,8.307e+06,1.222e+00,6.796e+06
848,848,848,5.753e+06,8.154e-01,8.629e+06,1.223e+00,7.056e+06
864,864,864,5.972e+06,8.150e-01,8.958e+06,1.223e+00,7.327e+06
880,880,880,6.195e+06,8.152e-01,9.293e+06,1.223e+00,7.600e+06
896,896,896,6.423e+06,8.149e-01,9.634e+06,1.222e+00,7.882e+06
912,912,912,6.654e+06,8.148e-01,9.981e+06,1.222e+00,8.166e+06
928,928,928,6.889e+06,8.150e-01,1.033e+07,1.223e+00,8.453e+06
944,944,944,7.129e+06,8.146e-01,1.069e+07,1.222e+00,8.751e+06
960,960,960,7.373e+06,8.146e-01,1.106e+07,1.222e+00,9.051e+06
976,976,976,7.621e+06,8.149e-01,1.143e+07,1.222e+00,9.351e+06
992,992,992,7.873e+06,8.149e-01,1.181e+07,1.222e+00,9.661e+06
1008,1008,1008,8.129e+06,8.151e-01,1.219e+07,1.223e+00,9.972e+06
