size,m,n,flop,throughput,bytes,GB_per_s,nanoseconds
16,16,16,2.048e+03,1.707e+00,3.088e+03,2.573e+00,1.200e+03
32,32,32,8.192e+03,1.672e+00,1.230e+04,2.511e+00,4.900e+03
48,48,48,1.843e+04,1.646e+00,2.766e+04,2.470e+00,1.120e+04
64,64,64,3.277e+04,1.655e+00,4.917e+04,2.483e+00,1.980e+04
80,80,80,5.120e+04,1.652e+00,7.682e+04,2.478e+00,3.100e+04
96,96,96,7.373e+04,1.649e+00,1.106e+05,2.474e+00,4.470e+04
112,112,112,1.004e+05,1.648e+00,1.505e+05,2.472e+00,6.090e+04
128,128,128,1.311e+05,1.649e+00,1.966e+05,2.473e+00,7.950e+04
144,144,144,1.659e+05,1.639e+00,2.488e+05,2.459e+00,1.012e+05
160,160,160,2.048e+05,1.640e+00,3.072e+05,2.460e+00,1.249e+05
176,176,176,2.478e+05,1.642e+00,3.717e+05,2.463e+00,1.509e+05
192,192,192,2.949e+05,1.637e+00,4.424e+05,2.455e+00,1.802e+05
208,208,208,3.461e+05,1.638e+00,5.192e+05,2.457e+00,2.113e+05
224,224,224,4.014e+05,1.640e+00,6.021e+05,2.460e+00,2.448e+05
240,240,240,4.608e+05,1.640e+00,6.912e+05,2.461e+00,2.809e+05
256,256,256,5.243e+05,1.633e+00,7.864e+05,2.449e+00,3.211e+05
272,272,272,5.919e+05,1.631e+00,8.878e+05,2.447e+00,3.628e+05
288,288,288,6.636e+05,1.632e+00,9.953e+05,2.448e+00,4.066e+05
304,304,304,7.393e+05,1.631e+00,1.109e+06,2.447e+00,4.532e+05
320,320,320,8.192e+05,1.632e+00,1.229e+06,2.447e+00,5.021e+05
336,336,336,9.032e+05,1.632e+00,1.355e+06,2.448e+00,5.534e+05
352,352,352,9.912e+05,1.631e+00,1.487e+06,2.446e+00,6.078e+05
368,368,368,1.083e+06,1.629e+00,1.625e+06,2.444e+00,6.649e+05
384,384,384,1.180e+06,1.630e+00,1.769e+06,2.445e+00,7.238e+05
400,400,400,1.280e+06,1.631e+00,1.920e+06,2.446e+00,7.850e+05
416,416,416,1.384e+06,1.632e+00,2.077e+06,2.447e+00,8.485e+05
432,432,432,1.493e+06,1.631e+00,2.240e+06,2.446e+00,9.154e+05
448,448,448,1.606e+06,1.630e+00,2.408e+06,2.445e+00,9.852e+05
464,464,464,1.722e+06,1.627e+00,2.584e+06,2.440e+00,1.059e+06
480,480,480,1.843e+06,1.631e+00,2.765e+06,2.447e+00,1.130e+06
496,496,496,1.968e+06,1.631e+00,2.952e+06,2.446e+00,1.207e+06
512,512,512,2.097e+06,1.631e+00,3.146e+06,2.446e+00,1.286e+06
528,528,528,2.230e+06,1.631e+00,3.345e+06,2.447e+00,1.367e+06
544,544,544,2.367e+06,1.630e+00,3.551e+06,2.445e+00,1.453e+06
560,560,560,2.509e+06,1.630e+00,3.763e+06,2.445e+00,1.539e+06
576,576,576,2.654e+06,1.630e+00,3.981e+06,2.445e+00,1.628e+06
592,592,592,2.804e+06,1.630e+00,4.206e+06,2.445e+00,1.720e+06
608,608,608,2.957e+06,1.631e+00,4.436e+06,2.447e+00,1.813e+06
624,624,624,3.115e+06,1.631e+00,4.673e+06,2.446e+00,1.910e+06
640,640,640,3.277e+06,1.630e+00,4.915e+06,2.446e+00,2.010e+06
656,656,656,3.443e+06,1.629e+00,5.164e+06,2.444e+00,2.113e+06
672,672,672,3.613e+06,1.630e+00,5.419e+06,2.444e+00,2.217e+06
688,688,688,3.787e+06,1.630e+00,5.680e+06,2.445e+00,2.324e+06
704,704,704,3.965e+06,1.630e+00,5.947e+06,2.445e+00,2.433e+06
720,720,720,4.147e+06,1.629e+00,6.221e+06,2.444e+00,2.546e+06
736,736,736,4.334e+06,1.629e+00,6.500e+06,2.444e+00,2.660e+06
752,752,752,4.524e+06,1.630e+00,6.786e+06,2.446e+00,2.775e+06
768,768,768,4.719e+06,1.630e+00,7.078e+06,2.444e+00,2.896e+06
784,784,784,4.917e+06,1.630e+00,7.376e+06,2.445e+00,3.017e+06
800,800,800,5.120e+06,1.629e+00,7.680e+06,2.443e+00,3.143e+06
816,816,816,5.327e+06,1.629e+00,7.990e+06,2.443e+00,3.271e+06
832,832,832,5.538e+06,1.628e+00,8.307e+06,2.443e+00,3.401e+06
848,848,848,5.753e+06,1.629e+00,8.629e+06,2.443e+00,3.532e+06
864,864,864,5.972e+06,1.631e+00,8.958e+06,2.446e+00,3.662e+06
880,880,880,6.195e+06,1.629e+00,9.293e+06,2.444e+00,3.803e+06
896,896,896,6.423e+06,1.629e+00,9.634e+06,2.443e+00,3.943e+06
912,912,912,6.654e+06,1.628e+00,9.981e+06,2.442e+00,4.087e+06
928,928,928,6.889e+06,1.629e+00,1.033e+07,2.443e+00,4.229e+06
944,944,944,7.129e+06,1.629e+00,1.069e+07,2.444e+00,4.375e+06
960,960,960,7.373e+06,1.628e+00,1.106e+07,2.442e+00,4.529e+06
976,976,976,7.621e+06,1.628e+00,1.143e+07,2.441e+00,4.682e+06
992,992,992,7.873e+06,1.630e+00,1.181e+07,2.445e+00,4.830e+06
1008,1008,1008,8.129e+06,1.626e+00,1.219e+07,2.439e+00,5.000e+06
